archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
marine sediment,temperature,sea@surface,O2kLR-SouthernChile.Mohtadi.2007,pages2k_O2kLR_195,-1169.0,-44.15,-75.16,Southern Chile Margin,http://doi.pangaea.de/10.1594/PANGAEA.676709,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"PRA1988: T(cultures) = (Uk37-0.039)/(0.034), (Prahl et al., (1988); cultures E. huxleyi, 8-25¼C, n=22; R2=0.994); paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual",alkenone,N/A,degC,CE
tree,temperature,air@surface,NAm-cana111,pages2k_NAm_1312,1110.0,49.4,-123.1,Vancouver Cyprus Provincial Park,https://www.ncdc.noaa.gov/paleo/study/2860,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,TSME,N/A,CE
tree,temperature,air@surface,Asia-RACHAS,pages2k_Asia_177,2300.0,27.73,87.2,NEPA036,https://www.ncdc.noaa.gov/paleo/study/3793,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-LANGTD,pages2k_Asia_174,4000.0,28.18,85.43,NEPA029,https://www.ncdc.noaa.gov/paleo/study/3786,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-GAYTTD,pages2k_Asia_025,2150.0,27.58,90.65,BT001,https://www.ncdc.noaa.gov/paleo/study/12484,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
documents,temperature,air@surface,Asia-Guangdongand.Zhang.1980,pages2k_Asia_326,2480.0,23.5,112.5,Guangdong and Guangxi province,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,historic,N/A,index,CE
coral,temperature,sea@surface,Ocean2kHR-IndianAbrolhosZinke2014HAB05B,pages2k_Ocean2kHR_025,-8.0,-28.4609,113.772,Houtman Abrolhos,https://www.ncdc.noaa.gov/paleo/study/16316,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally 1 2 3 4 5 6 7 8 9 10 11 12; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,NaN,mmol/mol,CE
tree,temperature,air@surface,Asia-BARELC,pages2k_Asia_061,2700.0,33.75,107.8,BARELC,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Ant-Ferrigno.Thomas.2013,pages2k_Ant_014,1354.0,-74.57,-86.9,Ferrigno,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core,d2H,N/A,permil,CE
tree,temperature,air@surface,Asia-BUKPIG,pages2k_Asia_191,3450.0,35.68,71.63,PAKI021,https://www.ncdc.noaa.gov/paleo/study/15316,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-ANKHLS,pages2k_Asia_139,880.0,48.6,88.37,MONG016,https://www.ncdc.noaa.gov/paleo/study/12651,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-IndianWAGrowthClerkeCooper2012,pages2k_LPDe1fb72db,-6.0,-17.2667,119.3667,"Clerke Reef, Rowley Shoals",http://data.aims.gov.au/metadataviewer/uuid/4f39c641-8450-4ea0-b2b6-4f3d582645f8,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,calcification rate,Porites sp.,percent,CE
documents,temperature,air@surface,Asia-EastChina.Wang.1990,pages2k_Asia_317,2600.0,30.0,117.5,East China,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,historic,N/A,index,CE
tree,temperature,air@surface,Aus-Oroko.Cook.2002,pages2k_Aus_057,110.0,-43.23,170.28,Oroko,https://www.ncdc.noaa.gov/paleo/study/1003986,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 9 10 11 12 1 2 3 4,TRW,N/A,degC,CE
tree,temperature,air@surface,NAm-cana435,pages2k_NAm_2128,2050.0,52.9,-117.3,Cardinal Divide,https://www.ncdc.noaa.gov/paleo/study/16593,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PCEN,N/A,CE
tree,temperature,air@surface,Asia-ZHANGX,pages2k_Asia_069,2900.0,34.63,104.47,ZHANGX,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-BAG1JU,pages2k_Asia_186,3200.0,36.03,74.58,PAKI001,https://www.ncdc.noaa.gov/paleo/study/10714,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificAlibert2008Papua,pages2k_Ocean2kHR_143,-8.0,-2.5,150.5,"New Ireland, Papua",https://www.ncdc.noaa.gov/paleo/study/8604,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,N/A,mmol/mol,CE
glacier ice,temperature,air@condensationLevel,Ant-SiteDML17.Graf.2000,pages2k_Ant_008,3160.0,-75.17,6.5,Site DML17,https://doi.pangaea.de/10.1594/PANGAEA.104888,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core,d18O,N/A,permil,CE
tree,temperature,air@surface,NAm-cana432,pages2k_NAm_2092,1850.0,52.7,-118.3,Bennington,https://www.ncdc.noaa.gov/paleo/study/16590,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-nv513,pages2k_NAm_3016,3415.0,38.5,-114.2,Mount Washington,https://www.ncdc.noaa.gov/paleo/study/3384,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PILO,N/A,CE
tree,temperature,air@surface,Asia-TDBXJP,pages2k_Asia_057,200.0,34.78,100.82,TDBXJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-tab,pages2k_NAm_3184,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,LALA,N/A,CE
tree,temperature,air@surface,Asia-GEYZSP,pages2k_Asia_032,1700.0,27.42,90.97,BT009,https://www.ncdc.noaa.gov/paleo/study/12548,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-TSHETD,pages2k_Asia_037,2150.0,27.45,90.15,BT005,https://www.ncdc.noaa.gov/paleo/study/12488,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-PTCYUN,pages2k_Asia_072,3800.0,27.37,99.37,PTCYUN,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-Tagus.Abrantes.2005,pages2k_LPDb7ba9166,-96.0,38.556,-9.3498,"Tagus mud patch, southern portuguese margin, North Atlantic",http://doi.pangaea.de/10.1594/PANGAEA.761849,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally ONDJFMA,alkenone,N/A,degC,CE
tree,temperature,air@surface,NAm-mt126,pages2k_NAm_2848,2135.0,49.0,-114.0,Rowe Lakes,https://www.ncdc.noaa.gov/paleo/study/12703,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,LALY,N/A,CE
tree,temperature,air@surface,Asia-MUNATG,pages2k_Asia_101,4200.0,-5.5,122.8,INDO005,https://www.ncdc.noaa.gov/paleo/study/12628,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-wa056,pages2k_NAm_3352,1530.0,47.3,-121.3,Granite Mountain,https://www.ncdc.noaa.gov/paleo/study/3313,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,TSME,N/A,CE
tree,temperature,air@surface,NAm-cana351,pages2k_NAm_1840,1850.0,52.7,-118.3,Bennington,https://www.ncdc.noaa.gov/paleo/study/13782,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PIAL,N/A,CE
tree,temperature,air@surface,Aus-Takapari.Xiong.2000,pages2k_Aus_071,820.0,-40.07,175.98,Takapari Cedar,https://www.ncdc.noaa.gov/paleo/study/5375,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 9 10 11 12 1 2 3 4,TRW,N/A,N/A,CE
tree,temperature,air@surface,Aus-CTPWestTasma.Allen.2001,pages2k_Aus_020,550.0,-41.67,145.65,CTP West Tasmania,https://www.ncdc.noaa.gov/paleo/study/1003971,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"Composite of WEY, RCS and MUR and LaMarches Pieman site; climateInterpretation_seasonality changed - was originally 12 1 2 3 4 5",TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-DEZQIN,pages2k_Asia_043,1750.0,34.75,100.82,DEZQIN,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-ONB,pages2k_Asia_113,3780.0,43.22,145.47,JAPA015,https://www.ncdc.noaa.gov/paleo/study/15210,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
lake sediment,temperature,air@surface,Aus-Duckhole.Saunders.2013,pages2k_LPD335d863f,150.0,-43.3646,146.8749,Duckhole Lake,https://www.ncdc.noaa.gov/paleo/study/20452,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Trough (R660;670) (Total chlorin1); paleoData_variableName changed - was originally RABD660_670,reflectance,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificTarawaCole1990,pages2k_Ocean2kHR_178,-3.0,1.0,172.0,Tarawa,https://www.ncdc.noaa.gov/paleo/study/1845,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,"Hydnophora microconos, Porites lobata",permil,CE
marine sediment,temperature,air@condensationLevel,Eur-SouthIceland.Moffa-Sanchez2014,pages2k_Eur_009,-2303.0,61.48,-19.53,"RAPiD-17-5P, South Iceland",https://www.ncdc.noaa.gov/paleo/study/19804,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,d18O,N/A,permil,CE
coral,temperature,sea@surface,Ocean2kHR-IndianAbrolhosKuhnert1999,pages2k_Ocean2kHR_023,-5.0,-28.47,113.77,Houtman Abrolhos,"ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/abrolhos_data.txt,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:0::::P1_study_id:16316",PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally bimonthly,d18O,Porites lutea,permil,CE
coral,temperature,sea@surface,Ocean2kHR-PacificPalmyracombinedCobb2003,pages2k_Ocean2kHR_139,-7.0,5.87,-162.13,Palmyra,https://www.ncdc.noaa.gov/paleo/study/1875,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally subannual,d18O,N/A,permil,CE
tree,temperature,air@surface,NAm-ak102,pages2k_NAm_424,757.0,58.4,-134.6,McGinnis Trail,http://www.ncdc.noaa.gov/paleo/study/12449,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,TSME,N/A,CE
lake sediment,temperature,air@surface,Arc-LakeDonardBa.Moore.2001,pages2k_Arc_024,500.0,66.73,-61.35,Lake Donard Baffin Island,https://www.ncdc.noaa.gov/paleo/study/6234,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 6/7/2008; climateInterpretation_seasonality changed - was originally 6/7/2008,varve thickness,N/A,mm,CE
tree,temperature,air@surface,NAm-cana096,pages2k_NAm_1204,2000.0,52.3,-117.0,Sunwapta Pass,https://www.ncdc.noaa.gov/paleo/study/4670,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-cana096,pages2k_NAm_1216,2000.0,52.3,-117.0,Sunwapta Pass,https://www.ncdc.noaa.gov/paleo/study/4670,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Asia-KHOTLS,pages2k_Asia_149,3000.0,48.5,88.5,MONG024,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Arc-McCarroll.Laanila.2013,pages2k_NPMlaanila2,265.0,68.49166667,27.33333333,Laanila,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,N/A,N/A,CE
tree,temperature,air@surface,Asia-MOR3JU,pages2k_Asia_204,3276.0,36.58,75.08,PAKI011,https://www.ncdc.noaa.gov/paleo/study/12784,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Arc-Zhang.Jamtland.2016,pages2k_Arc_152,650.0,63.2475,13.3375,"Jamtland, Sweden",https://www.ncdc.noaa.gov/paleo/study/19743,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally MXD Z-scores,MXD,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificPanamaLinsley1994,pages2k_Ocean2kHR_138,-3.0,7.95,-82.0,"Secas Island, Panama",https://www.ncdc.noaa.gov/paleo/study/1853,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally subannual,d18O,lobata,permil,CE
tree,temperature,air@surface,Asia-MJTQJT,pages2k_Asia_128,3000.0,40.17,72.62,KYRG010,https://www.ncdc.noaa.gov/paleo/study/15235,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Eur-FinnishLakes.Helama.2014,pages2k_Eur_005,130.0,62.0,28.325,Finnish Lakelands,http://www.ncdc.noaa.gov/paleo/study/16790,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,N/A,degC,CE
tree,temperature,air@surface,Asia-TKACDD,pages2k_Asia_213,3750.0,35.0,70.78,PAKI039,https://www.ncdc.noaa.gov/paleo/study/15337,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificKiritimatiEvans1998,pages2k_Ocean2kHR_135,-9.0,1.6792,-157.2473,Kiritimati,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:3016655888229035::::P1_STUDY_ID:1847,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,"P. australiensis, possibly P. lobata",permil,CE
speleothem,temperature,air@condensationLevel,Eur-SpannagelCave.Mangini.2005,pages2k_Eur_001,2347.0,47.1,11.6,"Spannagel Cave,",http://www.ncdc.noaa.gov/paleo/study/5433,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual/winter,d18O,N/A,permil,CE
tree,temperature,air@surface,Arc-Schneider.2015.PolarUrals,pages2k_Arc_162,250.0,66.9,65.6,Polar Urals,https://www.ncdc.noaa.gov/paleo/study/19743,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally RSFi; paleoData_units changed - was originally Index; paleoData_proxy changed - was originally Tree Ring; archiveType changed - was originally Tree Ring,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-ak060,pages2k_NAm_256,259.0,65.2,-162.3,Burnt Over,https://www.ncdc.noaa.gov/paleo/study/3047,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
tree,temperature,air@surface,Asia-DLH5,pages2k_Asia_088,2810.0,37.45,97.78,CHIN054,https://www.ncdc.noaa.gov/paleo/study/15136,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana421,pages2k_NAm_2056,2250.0,51.1,-115.8,Sunshine Meadows,https://www.ncdc.noaa.gov/paleo/study/16577,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,LALY,N/A,CE
tree,temperature,air@surface,Asia-ZACCDD,pages2k_Asia_214,3900.0,35.35,71.8,PAKI040,https://www.ncdc.noaa.gov/paleo/study/15338,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Ant-BerknerIslan.Mulvaney.2002,pages2k_Ant_005,890.0,-79.57,-45.72,Berkner Island (South),https://doi.pangaea.de/10.1594/PANGAEA.728157,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core,d18O,N/A,permil,CE
marine sediment,temperature,sea@surface,O2kLR-EasternTropicalNorthAtlantic.Kuhnert.2011,pages2k_LPD13a78f9b,-330.0,16.8402,-16.7327,Eastern tropical North Atlantic,http://doi.pangaea.de/10.1594/PANGAEA.773754,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally JASOND,foram Mg/Ca,N/A,degC,CE
tree,temperature,air@surface,Asia-SAT2JU,pages2k_Asia_211,3300.0,35.17,75.5,PAKI015,https://www.ncdc.noaa.gov/paleo/study/12788,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-DUSHJP,pages2k_Asia_050,100.0,36.65,98.08,DUSHJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-SWCoastOfIndia.Saraswat.2013,pages2k_O2kLR_118,-1245.0,10.98,74.9993,"SW coast of India, Indian ocean",ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/saraswat2013/saraswat2013-sk237gc04.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"DEK2002: Mg/Ca=0.38*exp(0.09*[SST-0.61 (core depth km)]), (Dekens et al., (2002); core tops; G ruber); paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally annual",foram Mg/Ca,N/A,degC,CE
lake sediment,temperature,air@surface,Arc-Larsen2011,pages2k_Arc_021,422.0,64.6,-19.8,Hvítárvatn,https://www.ncdc.noaa.gov/paleo/study/14730,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,varve thickness,N/A,cm,CE
tree,temperature,air@surface,Asia-LUKUTD,pages2k_Asia_175,3200.0,27.78,87.27,NEPA030,https://www.ncdc.noaa.gov/paleo/study/3787,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-EmeraldBasin.Sachs.2007,pages2k_LPD68872399,-250.0,43.53,-62.48,"Emerald Basin, Nova Scotia",ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/keigwin2005,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,alkenone,N/A,degC,CE
marine sediment,temperature,sea@surface,O2kLR-ChileanMargin.Lamy.2002,pages2k_O2kLR_187,-852.0,-41.0,-74.45,"Chilean margin, Southern Ocean (Pacific sector)",ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/lamy2002/,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"PRA1988: T(cultures) = (Uk37-0.039)/(0.034), (Prahl et al., (1988); cultures E. huxleyi, 8-25ºC, n=22; R2=0.994); paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual",alkenone,N/A,degC,CE
coral,temperature,sea@surface,Ocean2kHR-PacificLinsley2006Rarotongad18O3R,pages2k_Ocean2kHR_150,-10.0,-21.2378,-159.8278,Rarotonga,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:964510793893801::::P1_STUDY_ID:6089,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt",PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,lutea,permil,CE
tree,temperature,air@surface,Asia-BAG2JU,pages2k_Asia_187,5000.0,36.03,74.58,PAKI002,https://www.ncdc.noaa.gov/paleo/study/10715,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticBermudaDraschba2000b,pages2k_Ocean2kHR_125,-25.0,30.0867,-64.5417,Bermuda,http://doi.pangaea.de/10.1594/PANGAEA.711835,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally -12 -11 -10 -9 -8 1 2 3 4 5 6 7,d18O,labyrinthiformis,permil,CE
coral,temperature,sea@surface,Ocean2kHR-PacificLinsley2006Fiji1F,pages2k_Ocean2kHR_158,-10.0,-16.8167,179.2333,Savusavu Bay,https://www.ncdc.noaa.gov/paleo/study/16216,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,lutea,mmol/mol,CE
coral,temperature,sea@surface,Ocean2kHR-PacificLinsley2006Fiji1F,pages2k_Ocean2kHR_157,-10.0,-16.8167,179.2333,Savusavu Bay,https://www.ncdc.noaa.gov/paleo/study/16216,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,lutea,permil,CE
tree,temperature,air@surface,Asia-SHENJP,pages2k_Asia_049,100.0,37.0,98.08,CHIN005,https://www.ncdc.noaa.gov/paleo/study/5997,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-ak057,pages2k_NAm_232,168.0,65.2,-162.2,Almond Butter Lower,https://www.ncdc.noaa.gov/paleo/study/3043,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
